id,structure_5fba4,structure_06fb2,structure_975e2,structure_52fce,structure_14320,structure_c80df,structure_6fedc,structure_bbdd3,structure_4bd55,structure_d00ba,structure_ea5c4,structure_74928,structure_9176d,structure_24ac5,structure_bcaba,structure_bfcaa,structure_dc0fa,structure_1a80e,structure_70b08,structure_793be,structure_5a2ea,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
cc767,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,-0.047848048106631604,-0.11887289017983141,0.001679102867401198,24.727213267832994,8327193.250696569,99.91987306695695,True,True,False
3caa3,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.39212941349959607,-0.13721527451939292,0.0014706054496604858,24.618471133559943,8328718.84297168,99.92008140081025,False,True,False
5a949,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.23141324358486973,0.040897436875600914,0.006650269888039219,24.658192757628857,8313904.663333256,99.91490579977446,False,False,False
b8d5e,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,-0.02745480973912639,-0.05481741488804759,0.004014769760182956,24.72217299995944,8321865.560660495,99.91753923237493,True,True,False
161eb,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.02471864638940725,-0.31436444321549517,-0.0028670578329828807,24.70927812813781,8343452.8818131955,99.92441566123303,False,True,True
86001,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,original,original,gpt-4-o,-0.1374384700164547,-0.37199200921793235,0.0006195737332748588,24.749355887714774,8348245.94294959,99.9209317648995,True,True,False
49c7e,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,0.265887482208983,-0.14370934167944982,0.003008510722875547,24.649672315986827,8329258.9744240595,99.9185447020106,False,True,False
f1df6,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,-0.0072382595050308465,-0.004385998147835024,0.004870400073449224,24.717176401242615,8317671.0252948925,99.91668427329635,True,True,False
0d956,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,0.1611717737271063,-0.35826515337156645,-0.0016371722992755337,24.6755532090459,8347104.238313317,99.92318674053404,False,True,True
6f756,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,original,original,original,0.10049523955683003,-0.2946744205332215,0.007266131843950112,24.69054964954965,8341815.20233027,99.914290420957,False,True,False
4ac5e,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.25015355307300835,-0.2537114578605554,0.00418424729336693,24.653561017531903,8338408.18728456,99.91736988779543,False,True,False
28baf,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,original,0.1422759956836157,-0.33515689917698277,0.004292582309198446,24.680223373798654,8345182.254047917,99.9172616377675,False,True,False
b4aef,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.26275451100825625,-0.22343488554051147,-0.0011962608388440057,24.650446641957387,8335889.99204924,99.92274617496489,False,True,True
3a6d8,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,0.20627919238843115,-0.2407007245094389,4.002115327231628,24.664404735760762,8337326.044749187,95.92257515070372,False,True,False
09ade,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,original,original,gpt-4-o,0.29066702325275867,0.11949938255639983,2.001026023424732,24.643547956412657,8307367.098809505,97.92209461701272,False,False,False
b3bb5,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,original,original,original,original,original,0.046882669407623034,-0.5025394384303511,0.0017375453214421531,24.703800203977153,8359103.972410488,99.91981467035052,False,True,False
1e50b,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,-0.10447160001929469,-0.132320440774595,0.00404812013594839,24.741207998069005,8328311.724659754,99.91750590816225,True,True,False
03fed,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,0.15667513650990073,0.04384708553911537,0.002063282704069244,24.676664570355786,8313659.332021249,99.91948918850609,False,False,False
88db9,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,0.3608317346054574,-0.27036362677897796,0.005224656729544879,24.62620647615753,8339793.199167175,99.91633029455159,False,True,False
1aca0,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.3997530893934095,-0.169699987585262,0.0019879214003219923,24.61658691252582,8331420.696034784,99.91956449068954,False,True,False
df287,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,original,original,original,original,0.17664277768365008,-0.02229779987852816,0.0048197972023548445,24.671729490477592,8319160.804695858,99.91673483646993,False,True,False
ef6a4,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,0.07610150012382312,-0.14606936410697532,2.0038719915824474,24.696578656760977,8329455.264716416,97.91925088149276,False,True,False
eb418,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,0.11125864648143795,-0.13977192262125165,-0.001111597920281605,24.687889431826772,8328931.487223494,99.92266157846366,False,True,True
9683e,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.009413028937680624,-0.2783790384813423,2.004389615361571,24.713060970790686,8340459.865503928,97.91873366378508,False,True,False
eeeb9,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,0.35048946650380286,-0.07260772645917753,0.005041388349745377,24.628762607788666,8323345.235352852,99.9165134191589,False,True,False
68c7c,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,original,original,original,gpt-4-o,original,original,original,gpt-4-o,0.20246978720334896,-0.25437121408451,0.0024060653915624346,24.665346245011314,8338463.061230067,99.9191466747287,False,True,False
b822b,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.1879359733277902,-0.20587107396623047,0.004838521582192339,24.668938333420083,8334429.156055228,99.9167161267792,False,True,False
f4deb,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.16201814588745553,-0.2259506979033583,0.008080040580899348,24.67534402488731,8336099.239867589,99.91347715072452,False,True,False
1969f,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,-0.8858529690065949,-0.05166075921860851,0.005117934463067146,24.93432943077758,8321603.011941892,99.91643693309535,True,True,False
f5097,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,0.305895158367931,-0.20998614311817182,-0.00059462846268285,24.639784263819458,8334771.418958105,99.9221450145642,False,True,True
490a4,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,original,0.4072682216159085,-0.05916782829314957,0.0025272258888391374,24.614729518480598,8322227.397865599,99.9190256092808,False,True,False
379a1,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,0.33619579397885313,0.06370631402641257,0.0006955772023672249,24.632295344332235,8312007.579173364,99.92085582105449,False,False,False
faea8,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,original,gpt-4-o,0.0170893442122033,-0.17455613239652257,-0.0016483508064085162,24.711163739729674,8331824.596469631,99.92319791027172,False,True,True
eaed0,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,0.13117632745705524,-0.1943946092984327,0.0040759231987320226,24.68296669980511,8333474.623344613,99.91747812691074,False,True,False
985fa,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.3334151967443073,-0.41351405553083553,0.0010390457740110154,24.632982579711825,8351699.458693732,99.92051262193101,False,True,False
c29d3,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,gpt-4-o,original,0.25960001564671276,-0.34449590488192594,2.0016322174172863,24.651226287707686,8345959.007751085,97.92148889857418,False,True,False
55f40,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.12983188173047475,-0.42666123501184594,0.0021552241332339654,24.68329898477532,8352792.949871564,99.9193973192042,False,True,False
fef9a,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,0.2882690345030737,-0.29820541552268043,0.0016697643313475273,24.644140628622846,8342108.8859964525,99.919882398167,False,True,False
5baec,original,gpt-4-o_2,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,0.2976902344954037,-0.4458596114975419,0.002785217408560228,24.641812142543493,8354389.73763476,99.91876782015322,False,True,False
67e4c,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.2697150226715536,-0.07320933101416323,2.0049254111799617,24.64872632453218,8323395.2726459745,97.91819828829394,False,True,False
f25d5,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,0.2915967866472182,-0.21809954875651094,0.0023518092075047008,24.643318161787466,8335446.235750598,99.91920088834924,False,True,False
f3265,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,gpt-4-o,0.3331658478609206,-0.18655551246242727,2.0071980035502603,24.633044207254425,8332822.621655222,97.91592747875298,False,True,False
a014e,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.09099366518040858,-0.360710507884061,0.003775856637432102,24.69289800046943,8347307.625936491,99.91777795807238,False,True,False
0f6be,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,original,gpt-4-o,original,0.044401214436870076,-0.39096349822004045,0.005832583733268045,24.704413505187258,8349823.859785982,99.91572284446141,False,True,False
9a0f5,gpt-4-o,gpt-4-o_2,original,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.6106900323395686,-0.19422177028876797,0.0031994587869887247,24.564453029828147,8333460.247794897,99.91835390374362,False,True,False
82575,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,0.2354808771275542,-0.15309105984814414,0.0009779950385110185,24.65718742623925,8330039.280653635,99.92057362477273,False,True,False
091ab,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,0.3785915379234437,-0.04773389454342648,0.0028728812077994676,24.621817071959377,8321276.402581682,99.91868022512548,False,True,False
5c7bc,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,original,original,gpt-4-o,0.44376693582092314,-0.0009917911402705056,0.003275246531728532,24.605708719855173,8317388.718704048,99.91827817545372,False,True,False
a46a1,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,original,gpt-4-o,0.07423602600178571,-0.3247946584708004,1.9991884347430182,24.697039715917782,8344320.39475626,97.92393076412178,False,True,False
cbf70,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,0.36108538250291944,-0.12531673939860152,0.008200167671488156,24.626143786096947,8327729.20536899,99.91335711787261,False,True,False
e6e3f,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,-0.034224968194425796,-0.1702216931138823,0.0010472601608262832,24.72384627085179,8331464.08788121,99.92050441398831,True,True,False
3a6d0,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,0.336957722751297,-0.29472372721915585,0.003190696170888925,24.63210703068413,8341819.30331833,99.91836265948552,False,True,False
ff808,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,original,original,0.18160958012698447,-0.24335752961056362,-0.0001265791176349232,24.670501926010473,8337547.01936534,99.92167733239987,False,True,True
98dc8,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,0.27788408186078006,-0.003721446967247084,0.0007201249238840187,24.646707309903576,8317615.752538159,99.92083129259045,False,True,False
e9933,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,original,0.4120054245195178,-0.25826948380852743,0.004230707182171731,24.613558700429277,8338787.292260623,99.91732346435401,False,True,False
aca09,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,0.08342842304960564,-0.16188580985167852,0.0048853480630335734,24.694767779372633,8330770.766943451,99.91666933703334,False,True,False
eda63,original,gpt-4-o_2,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,original,original,original,0.324786038971205,-0.2820039868192396,1.9974569044411585,24.63511530948803,8340761.363557812,97.92566093605288,False,True,False
a108d,gpt-4-o,gpt-4-o_2,original,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,0.4608818267736522,-0.4218448233735679,0.0007194521701631124,24.601478708246724,8352392.3541663885,99.9208319648164,False,True,False
49783,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,0.06433455585631474,-0.1621496300523319,1.999893362820542,24.69948690262623,8330792.709677432,97.92322638905432,False,True,False
636b0,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,original,0.11720974807887548,-0.18716300326390675,0.0018736449588839387,24.686418594010174,8332873.14852549,99.91967867748208,False,True,False
ff71f,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,0.07509664772054701,-0.2042953978104125,2.0039846273676596,24.69682700992562,8334298.102244181,97.91913833406936,False,True,False
9b21d,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,original,gpt-4-o,0.22168680763917162,-0.03780302749813649,0.0018677286159711115,24.660596683956683,8320450.421958391,99.91968458918367,False,True,False
b8484,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.05963637179882225,-0.32702699193914425,0.0060174293080176924,24.70064807701856,8344506.0647668615,99.91553814389644,False,True,False
1c21f,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.3285593917794598,-0.09688057988382802,0.0018499918122890542,24.63418271072209,8325364.082902551,99.91970231207299,False,True,False
11ff3,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,original,original,gpt-4-o,gpt-4-o,0.1652786890224883,-0.5108712168277407,-7.314660033596691e-05,24.674538169018923,8359796.95193407,99.92162394179992,False,True,True
a00c1,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,gpt-4-o,0.3291632932830184,-0.16340795945596964,0.00041030943221952133,24.634033454125746,8330897.368787294,99.9211408650345,False,True,False
0f54f,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,original,0.17067455984014648,-0.3538825604886617,2.0012437105137426,24.67320455864072,8346739.724642502,97.92187710069737,False,True,False
7aa33,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,0.269129210775048,-0.4338332988138474,0.006212693498823559,24.648871110212056,8353389.472380873,99.91534303288873,False,True,False
b7666,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,original,original,0.3221228289336602,-0.2109310695808045,0.0010130200092145884,24.63577353216708,8334850.0113856355,99.92053862727882,False,True,False
b2fa6,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,original,original,0.25257305652534695,-0.11792327006660223,0.0017301742287289914,24.652963027879597,8327114.267883745,99.91982203566067,False,True,False
386aa,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,0.2733067836132985,-0.16053132765080966,0.004462270740452622,24.647838606899604,8330658.110510996,99.91709208245537,False,True,False
bb381,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,original,original,gpt-4-o,0.30299359133044657,-0.08634705226395417,0.004734469374535009,24.640501397354527,8324487.977153753,99.9168200973588,False,True,False
59c2d,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.2099757519112362,-0.28489432106848234,-0.00021141996598028498,24.663491116752848,8341001.761508346,99.92176210669129,False,True,True
ec859,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.23514926366095548,-0.21577335663112168,0.0037857358074053684,24.657269385792315,8335252.759228068,99.91776808665253,False,True,False
