id,structure_613f3,structure_1da1a,structure_c7523,structure_aa9fb,structure_d0964,structure_e6340,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
a4ea5,llama-3-70b,claude-v3-sonnet,llama-3-8b,original,original,claude-v3-sonnet,4.2355677136248016,2.251284367037792,-12.036223322946702,5.030255630565807,174535059.08154407,145.91321854050724,False,False,True
019c6,original,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,9.376764116459379,5.4878847651810805,-13.59087133914774,4.760202004853636,168755952.54233962,147.93795383605203,False,False,True
56fdb,original,mistral-large,gpt-4-turbo,original,gpt-4-turbo,claude-v3-sonnet,-1.9096831780584342,-0.6082124466501141,-4.253120087274531,5.353049617446959,179640828.93323722,135.77669653300967,True,True,True
04b45,claude-v3-opus,claude-v3-sonnet,mistral-large,original,gpt-4-turbo,claude-v3-opus,6.589374520068923,3.590245457778678,-11.988630414861856,4.906616303743794,172144279.29925153,145.85123470891784,False,False,True
ee0e8,llama-3-70b,claude-v3-sonnet,gpt-4-turbo,gpt-4-o,gpt-4-turbo,claude-v3-opus,5.427140461851473,-0.36106875372284253,-11.354337085594167,4.967665424756706,179199541.91716367,145.02514669535245,False,True,True
133f4,llama-3-70b,original,original,claude-v3-sonnet,original,claude-v3-haiku,17.135051456978168,4.846949794638281,-13.954588018361271,4.352679424220696,169900372.92911136,148.41164948311015,False,False,True
74d19,llama-3-70b,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,29.89390058485853,14.08302081134578,-46.83237702809062,3.6824903870932757,153408921.45433837,191.23087232568133,False,False,True
9e283,original,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-haiku,23.27133660248014,7.977602161577142,-32.52380353912935,4.030356384580955,164310441.72347623,172.5957385397132,False,False,True
7bdef,original,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,10.972145027969095,5.089666074119472,-18.17727174947495,4.676400810386985,169466991.27386415,153.91116879758565,False,False,True
47583,llama-3-70b,mistral-large,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-sonnet,15.805453029793686,6.175284102409103,-25.368168888323947,4.4225197586230935,167528567.78174385,163.27641616672184,False,False,True
746f8,original,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,original,9.07742186781394,1.2441689767137747,-16.52985395459901,4.775925671728328,176333312.3170358,151.76561242660415,False,False,True
794e3,claude-v3-opus,original,original,claude-v3-sonnet,original,claude-v3-opus,18.271993403029082,8.668863359033294,-26.178987020367963,4.292958831833675,163076161.42467603,164.33240573677827,False,False,True
c379d,original,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,21.178012895268616,10.434116490659695,-32.84957620991576,4.140313214203343,159924216.58706632,173.0200168445072,False,False,True
4aff3,original,llama-3-8b,mistral-large,original,original,original,11.32141349141876,3.746541751926597,-16.243497020960454,4.658054649783298,171865204.70725623,151.39266820732115,False,False,True
fff5d,claude-v3-opus,claude-v3-sonnet,gpt-4-turbo,original,original,claude-v3-opus,7.071883648132559,2.370685597006205,-12.358789221614085,4.881271358858794,174321862.41095868,146.33332042425513,False,False,True
a4ed4,mistral-large,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,9.505325987637056,3.2804306336530464,-14.712909649327377,4.753448985377327,172697468.65097812,149.39926890280626,False,False,True
a45c9,llama-3-70b,llama-3-8b,gpt-4-turbo,original,gpt-4-turbo,claude-v3-opus,16.751489117996183,6.624673513102017,-26.052136439656625,4.372826952580363,166726161.25560164,164.1671986639553,False,False,True
20aa4,claude-v3-opus,mistral-large,original,original,gpt-4-turbo,original,5.583817022975863,2.3352557576473005,-10.532342631571478,4.959435614012182,174385124.10259026,143.9546013587503,False,False,True
bb189,original,mistral-large,llama-3-8b,original,gpt-4-turbo,claude-v3-sonnet,-1.7934339243129096,-1.5226489444975357,-3.1234906159344336,5.346943347621709,181273599.52407965,134.30549492488043,True,True,True
18cc2,original,mistral-large,mistral-large,original,gpt-4-turbo,claude-v3-sonnet,-1.0215135850034003,-0.49201034388723,-4.61223922616354,5.306396387331188,179433344.45899335,136.2444044567563,True,True,True
0b61c,original,original,gpt-4-turbo,gpt-4-o,gpt-4-turbo,claude-v3-sonnet,-1.0923848005666623,-1.3752004664993744,-2.8514550065716286,5.310119067272171,181010323.13571742,133.95120244569415,True,True,True
66036,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,30.20362173113574,14.44554681326846,-50.40730299302874,3.666221543820575,152761613.7454396,195.88676787550315,False,False,True
cb151,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,19.18001273862338,6.880194372322702,-26.6358928729503,4.245262946560979,166269916.40397507,164.9274686685955,False,False,True
a389f,llama-3-70b,original,gpt-4-turbo,gpt-4-o,original,claude-v3-opus,3.867988269770896,0.29346447310546353,-8.52254000243942,5.049563619168476,178030841.18615592,141.33708390278863,False,False,True
8552e,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,30.672233033527743,14.154357783582563,-48.55873599221163,3.641606615437195,153281545.84041423,193.47923973168582,False,False,True
92964,llama-3-70b,claude-v3-sonnet,mistral-large,claude-v3-sonnet,original,claude-v3-opus,16.100747133244315,6.313749017473709,-24.7154474458172,4.407008730247616,167281331.97946215,162.42632783223712,False,False,True
39a95,original,mistral-large,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,9.989018743148284,3.632560426062,-14.895223997717006,4.7280418676324185,172068723.8769471,149.63671062094562,False,False,True
ef448,llama-3-70b,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,26.71490070410827,11.431182702483595,-42.98968004215489,3.8494749519042673,158143906.64578447,186.2262383915513,False,False,True
44936,claude-v3-opus,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,18.21551646039908,7.934119046893233,-27.587877134479253,4.295925418194384,164388082.92767274,166.16730952969982,False,False,True
4debc,mistral-large,llama-3-8b,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,18.808939946129097,8.309817935274982,-27.13483677821554,4.26475443164818,163717254.39293477,165.5772809251062,False,False,True
91667,gpt-3.5-turbo,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,19.118698835628493,8.43769367865716,-29.16951040429982,4.248483605822548,163488926.06880507,168.22718975508937,False,False,True
ec54c,gpt-3.5-turbo,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,19.453494199325636,6.422630505937089,-28.770772423252012,4.230897679366171,167086918.81608924,167.7078832268666,False,False,True
d0114,gpt-3.5-turbo,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,18.99886334280673,7.272433782165604,-28.268307210332143,4.2547782514244314,165569553.96823627,167.05348490597316,False,False,True
a1b5a,llama-3-70b,original,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,5.291975042726736,1.4213698847893332,-7.969407238915188,4.974765311367809,176016911.52588472,140.6166974115966,False,False,True
649f4,mistral-large,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,20.784001914144742,9.87460161635803,-30.434073434500913,4.161009582458064,160923257.45436457,169.8741255077531,False,False,True
4ce77,mistral-large,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-haiku,21.05075911419079,7.597933150780646,-32.249330576813904,4.146997523121536,164988359.1037886,172.23827171205738,False,False,True
9a7e0,mistral-large,llama-3-8b,original,claude-v3-sonnet,original,original,20.134409139808962,8.419020571926131,-28.219737934560943,4.195130995102227,163522267.80394125,166.99022947715056,False,False,True
7e37e,mistral-large,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,21.241729369112665,8.660756438975449,-31.362867944745478,4.136966354167089,163090636.7225058,171.08376460779567,False,False,True
44fb0,original,claude-v3-sonnet,mistral-large,gpt-4-o,gpt-4-turbo,claude-v3-opus,-1.909311058699368,-0.10633588039940664,-2.764193112273844,5.353030070988462,178744704.05246517,133.83755470324724,True,True,True
df0c6,llama-3-70b,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,28.471424426414785,11.648632138113651,-46.907615853051524,3.75720934625715,157755640.1621874,191.32886151867302,False,False,True
3470e,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-sonnet,17.079035861964574,6.90490218180431,-29.81664285497648,4.355621777195483,166225799.4152277,169.0699991242347,False,False,True
377f1,llama-3-70b,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,16.138847257815623,6.447100417333961,-24.180828657954127,4.405007430166006,167043226.6058774,161.73005348706872,False,False,True
d13ce,claude-v3-opus,claude-v3-sonnet,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-opus,5.885662572326479,3.3915809178606633,-10.421827044001816,4.943580455286428,172499004.44308048,143.8106685787716,False,False,True
a4527,claude-v3-opus,claude-v3-sonnet,original,claude-v3-sonnet,gpt-4-turbo,original,16.8660119466713,6.5315846738066226,-24.937493535657097,4.366811367357149,166892375.88012174,162.71551519210985,False,False,True
456ba,llama-3-70b,mistral-large,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,4.1851623677857965,0.6687111731750756,-9.52979350280392,5.032903291797266,177360820.05551797,142.64890605963453,False,False,True
4b1e3,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,30.380761544116282,13.656606848108582,-49.193348219200765,3.6569168518763036,154170304.20791087,194.30574306979128,False,False,True
f28db,gpt-4-o,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,original,original,16.975454269028,6.939286581014183,-27.820322221806894,4.361062647867948,166164404.40754175,166.47004028784167,False,False,True
cc90a,claude-v3-opus,claude-v3-sonnet,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,17.26191899036499,6.635657556314208,-27.36651561436123,4.346015403885394,166706548.71523649,165.8790137365764,False,False,True
e3705,claude-v3-opus,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,18.140878124636284,8.3417456369965,-28.838770234737332,4.2998459751252085,163660245.93742496,167.79644190220623,False,False,True
5fb61,mistral-large,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,20.037650332630804,8.380900112411842,-29.40358466069874,4.200213482649997,163590333.72798392,168.53204230291394,False,False,True
8d78e,gpt-4-o,mistral-large,original,claude-v3-sonnet,original,claude-v3-sonnet,19.129752530655175,7.2791878632599545,-28.007737116032853,4.247902984078974,165557494.22980174,166.71412483128537,False,False,True
b641c,llama-3-70b,claude-v3-sonnet,original,original,gpt-4-turbo,claude-v3-sonnet,2.9822580023270016,1.1035836930183645,-8.646982680565152,5.096088717877865,176584334.14005297,141.4991549825749,False,False,True
35e2e,original,claude-v3-sonnet,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-sonnet,-1.6606815599209577,-0.7301869416291292,-3.3949462792277822,5.339970212476328,179858620.29294717,134.65903209658612,True,True,True
dfcf7,llama-3-70b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,17.18132889287405,4.2432241797838195,-24.40991401162844,4.350248591322452,170978354.21178442,162.02840861082862,False,False,True
a05bd,original,claude-v3-sonnet,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,0.19297301622886515,-1.6840125399806876,-3.7308014104363916,5.2426025766413655,181561722.0276736,135.0964415495693,False,True,True
0df26,original,mistral-large,mistral-large,gpt-4-o,gpt-4-turbo,claude-v3-haiku,-1.6593322878212533,-0.002141602577456515,-3.0766605577623922,5.339899338735267,178558660.1303752,134.2445046102335,True,True,True
a49b0,original,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,20.596950094504514,9.373185413043087,-33.119224567114266,4.170834926236421,161818560.33485076,173.37120022525704,False,False,True
2da0d,claude-v3-opus,mistral-large,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,16.98591571594033,8.236751221225884,-25.368732814853754,4.36051313537173,163847718.5445185,163.27715061074846,False,False,True
7a0a3,original,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,20.775411863509483,8.195920551687246,-34.508916860101216,4.1614607953932135,163920623.6796307,175.18110124866232,False,False,True
d1c7e,original,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,9.554062953625033,3.756114583240559,-16.55809018821621,4.750888959784061,171848111.95398432,151.80238660199447,False,False,True
7d7a8,claude-v3-opus,llama-3-8b,original,claude-v3-sonnet,original,claude-v3-sonnet,28.910560134844523,13.579891197288946,-47.11651286597363,3.73414269387722,154307283.7125681,191.6009238445433,False,False,True
de9eb,llama-3-70b,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-haiku,29.678428253666382,11.043578027942129,-44.62704744527975,3.693808586150408,158835993.5374977,188.35870537979125,False,False,True
6cdda,mistral-large,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,21.522027580203815,9.03398762840474,-33.73731419663413,4.122243020869791,162424214.3835902,174.17618493926142,False,False,True
f93f0,original,original,original,original,gpt-4-turbo,claude-v3-opus,-3.855627520089655,-0.8759535730907719,-1.355612516538108,5.45526499375701,180118893.66298106,132.0030540194366,True,True,True
abad5,original,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,9.558477371636343,4.1429994244216095,-15.866016287927533,4.750657081929967,171157310.35954866,150.90104659548678,False,False,True
39f5e,original,original,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,8.99656675306379,4.324943004631757,-16.900749869217425,4.780172779830172,170832441.29793638,152.24865813307625,False,False,True
f9d42,mistral-large,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,8.914710543560044,4.248568157810534,-14.257654358735598,4.784472472826019,170968812.2805725,148.80635562228304,False,False,True
5e304,original,llama-3-8b,gpt-4-turbo,original,original,claude-v3-sonnet,10.22376486107155,3.138490906671491,-15.184530754620907,4.715711266873404,172950908.89798623,150.01349661741466,False,False,True
0fe79,llama-3-70b,claude-v3-sonnet,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,17.44384163687135,6.916400859106648,-25.26801082629677,4.336459482181818,166205267.97080588,163.14597277297196,False,False,True
dbc78,gpt-4-o,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,18.881749257312958,8.894594449125963,-27.025418090413787,4.260929948603734,162673107.64651898,165.43477672037582,False,False,True
8b3bd,llama-3-70b,original,llama-3-8b,claude-v3-sonnet,original,claude-v3-haiku,16.539813482796376,7.101961519285627,-24.081783792031793,4.383945721108466,165873940.4379802,161.60105989251508,False,False,True
3893d,llama-3-70b,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,17.351243448360336,6.149385506348869,-26.494386419684417,4.341323423292488,167574810.9775161,164.74317414823525,False,False,True
d9427,claude-v3-opus,llama-3-8b,llama-3-8b,original,original,claude-v3-sonnet,18.382010071289262,5.813307078445758,-30.37591336643414,4.287179943453521,168174895.2639466,169.79837926720288,False,False,True
08ae6,gpt-3.5-turbo,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-haiku,29.781890726068266,12.118831740855457,-48.05112079784599,3.688373972568661,156916076.03172034,192.81813420176758,False,False,True
1e98f,claude-v3-opus,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,original,original,17.694675598686413,8.711233090396053,-28.86646192096715,4.3232838289812205,163000508.22024482,167.83250687248784,False,False,True
ff7cb,claude-v3-opus,original,gpt-4-turbo,original,gpt-4-turbo,claude-v3-opus,6.380247228331191,1.5156347000282473,-13.01353553239852,4.917601214442402,175848597.13944498,147.18604589732553,False,False,True
aa739,llama-3-70b,mistral-large,mistral-large,original,gpt-4-turbo,original,3.9498826825962263,0.9833773912695359,-9.531532331484655,5.045261919451877,176798968.30523714,142.6511706672924,False,False,True
d49f1,original,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,8.902398053785529,4.129240642056825,-14.114527158079525,4.785119215771556,171181877.33086258,148.61995028043015,False,False,True
1aa5c,llama-3-70b,mistral-large,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,15.859847550090224,4.116771039934724,-25.00501069692463,4.4196625564713035,171204142.40850592,162.80344788044107,False,False,True
6d97b,claude-v3-opus,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,29.79432270073365,14.046790876638989,-48.6193335005319,3.6877209533937276,153473611.7549078,193.55816043440407,False,False,True
5a161,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,29.814963003983912,13.32505307351446,-49.464118481380076,3.6866367721464486,154762309.50703707,194.65838759196296,False,False,True
79a71,original,claude-v3-sonnet,gpt-4-turbo,original,gpt-4-turbo,claude-v3-sonnet,-0.5909506694918126,-0.26026413356403066,-5.345899566580826,5.283780041383579,179019550.3927617,137.19990561888702,True,True,True
674e9,gpt-4-o,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,18.238191951769746,7.7990703258029805,-28.6787059896721,4.294734333828091,164629218.95039943,167.58797817076285,False,False,True
cf839,claude-v3-opus,original,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,16.600682256014125,7.193770930868526,-25.986460787659176,4.380748443352059,165710010.2935164,164.08166431195318,False,False,True
6027a,claude-v3-opus,llama-3-8b,mistral-large,original,gpt-4-turbo,claude-v3-opus,18.64901474985332,8.334874953013871,-27.06449863493057,4.2731548847164955,163672513.87595564,165.4856742592577,False,False,True
eaeaf,original,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,21.797411320580206,7.778012445457912,-32.417801784321945,4.107777831889689,164666818.8141558,172.45768446437808,False,False,True
cf97b,original,mistral-large,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,9.54028285134614,3.9254437749347786,-16.070160072162714,4.751612792583183,171545766.4931237,151.16691843335596,False,False,True
6d5e5,original,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,21.991131723529147,9.054871285973915,-33.239694136328666,4.0976022048387675,162386925.60302594,173.52809682582873,False,False,True
fae47,claude-v3-opus,mistral-large,llama-3-8b,gpt-4-o,gpt-4-turbo,claude-v3-sonnet,8.426058798505396,3.504648076730568,-14.641564538050252,4.810140073345974,172297117.56276953,149.30635078663977,False,False,True
e484e,gpt-3.5-turbo,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,30.24054490457672,12.04244615190425,-48.992713403377095,3.664282065909356,157052466.19494906,194.04444122597843,False,False,True
a7548,original,original,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,8.936832920088385,2.379325993825451,-16.52953014140922,4.783310442138463,174306434.56457144,151.76519070027916,False,False,True
e9231,gpt-3.5-turbo,llama-3-8b,llama-3-8b,gpt-4-o,gpt-4-turbo,original,18.408783986347885,7.854817047898327,-28.06689997493796,4.285773579590023,164529680.48207778,166.7911770819313,False,False,True
9d141,gpt-3.5-turbo,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,17.685494690873146,6.834195156184824,-26.72013237369571,4.323766078101471,166352050.22900122,165.03718012010148,False,False,True
ea099,original,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,20.740738989289753,7.287766704535792,-31.665144926204217,4.163282070960849,165542176.2938142,171.4774427053536,False,False,True
c1cf7,original,llama-3-8b,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,20.87480661565867,6.01258235536018,-31.198120157365512,4.15623984853737,167819079.61967412,170.86920114616643,False,False,True
49e70,claude-v3-opus,llama-3-8b,original,gpt-4-o,gpt-4-turbo,claude-v3-haiku,18.234186672059888,6.17357596886741,-26.127160260225015,4.294944720715284,167531617.73679122,164.26490784052032,False,False,True
fb6cf,original,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-haiku,20.872281592765056,7.222054748997318,-33.3007992111996,4.156372481398284,165659508.16838673,173.60767857072454,False,False,True
fd6cc,original,llama-3-8b,mistral-large,claude-v3-sonnet,original,original,20.79198890831885,7.929399601655627,-31.58381520664823,4.160590046504512,164396509.72538608,171.37152088121996,False,False,True
8485c,llama-3-70b,claude-v3-sonnet,mistral-large,gpt-4-o,original,claude-v3-haiku,5.059667661771038,2.030432742324916,-10.37063603212401,4.986967811640352,174929400.33828503,143.7439986653999,False,False,True
f6af6,mistral-large,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,10.715772990530755,1.9114514502575322,-16.831102194282796,4.689867364242673,175141847.18943912,152.15795071620553,False,False,True
274a1,original,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,10.400413477597386,2.539437873572422,-17.193944359921776,4.706432376196608,174020547.05995986,152.63050741831768,False,False,True
9133d,claude-v3-opus,mistral-large,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-sonnet,6.906670955768322,1.741921548612954,-13.005548900477951,4.889949550293386,175444551.02762282,147.1756443045704,False,False,True
6d2e8,original,original,original,claude-v3-sonnet,original,claude-v3-opus,7.982513310291911,2.7202802228754126,-15.265363078990493,4.833438359946013,173697644.29939,150.1187706463051,False,False,True
ceb13,claude-v3-opus,original,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,18.725357153755926,5.414223138406705,-26.88384642683978,4.269144817534834,168887478.93936548,165.25039727171597,False,False,True
0ea15,original,claude-v3-sonnet,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-haiku,-1.514898368239423,-1.188870159448244,-3.697646428555416,5.332312601990997,180677621.3611799,135.05326131755666,True,True,True
8bf61,gpt-3.5-turbo,mistral-large,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,19.05522541306459,7.24332684203377,-26.41976768035235,4.251817699009552,165621525.81751016,164.64599253949794,False,False,True
f2dff,claude-v3-opus,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,20.49894654378396,8.814830722762217,-30.13487271202447,4.175982796913013,162815529.6374711,169.48445385414567,False,False,True
509a7,claude-v3-opus,llama-3-8b,original,gpt-4-o,original,original,18.30408767449364,6.353140584372373,-27.514309234505316,4.291273003537208,167210996.43171144,166.07149650826727,False,False,True
b42fc,gpt-3.5-turbo,llama-3-8b,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,28.94580232756166,12.507150656034199,-43.64362658101263,3.7322915134951473,156222713.82880718,187.07792226135751,False,False,True
6eb2f,original,mistral-large,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,9.609306060348706,2.926768884682515,-13.938414308947074,4.747987183602527,173328948.80753824,148.3905852422212,False,False,True
8e6cc,claude-v3-opus,mistral-large,original,claude-v3-sonnet,original,claude-v3-haiku,17.862324341888737,8.41794255785568,-26.11761526141546,4.3144776781555265,163524192.6501989,164.2524766691013,False,False,True
7a845,original,claude-v3-sonnet,mistral-large,original,gpt-4-turbo,claude-v3-haiku,-1.5312451727446563,-0.7801333346381957,-4.147324620281966,5.333171256957575,179947801.99317002,135.63891112184507,True,True,True
07889,original,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-opus,8.730081927434938,3.0638936783918256,-14.910405701720194,4.794170532049611,173084105.8567473,149.65648289841386,False,False,True
4e418,original,mistral-large,mistral-large,gpt-4-o,original,claude-v3-haiku,-1.991742258600341,0.31801015886694095,-4.420745787194287,5.357359966728836,177987013.67715147,135.99500811706667,True,False,True
10d5c,claude-v3-opus,llama-3-8b,mistral-large,gpt-4-o,original,claude-v3-haiku,19.736512238867995,8.263849276685635,-29.532104459900722,4.216031480580568,163799333.6559802,168.69942332479724,False,False,True
bbc19,claude-v3-opus,llama-3-8b,llama-3-8b,gpt-4-o,original,claude-v3-haiku,21.0901572075615,8.081471598546718,-29.54746008030137,4.1449280441273,164124977.82043812,168.7194221066991,False,False,True
86904,claude-v3-opus,mistral-large,mistral-large,claude-v3-sonnet,original,claude-v3-opus,20.038509427763884,8.816199792810721,-28.51890148399809,4.200168356625364,162813085.0966886,167.37985271750694,False,False,True
74749,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-haiku,31.350040993627253,13.418331972495109,-51.121338770175505,3.606003132741898,154595755.5217573,196.81671048965424,False,False,True
ac306,claude-v3-opus,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,original,31.259651139548097,13.865922386459593,-47.9922579949181,3.6107510758098216,153796561.1912767,192.74147273663797,False,False,True
dd7a7,gpt-3.5-turbo,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,31.061796577637296,11.317213198136763,-52.00885032483179,3.621143859438598,158347404.70758367,197.97258368486632,False,False,True
cb047,claude-v3-opus,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,17.70223022441474,7.572601889560401,-26.544094649068988,4.322887004213408,165033589.29576665,164.80791292219897,False,False,True
829c0,original,claude-v3-sonnet,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-opus,-2.450014523571952,-0.19221703457305161,-3.7598466375555653,5.381431812467054,178898049.00662264,135.1342693381764,True,True,True
41856,llama-3-70b,claude-v3-sonnet,original,claude-v3-sonnet,original,original,15.065461608958845,3.9473349088299488,-22.485419822995762,4.461389576178044,171506678.81485587,159.52199476718755,False,False,True
93b24,claude-v3-opus,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,18.651774766525104,7.859833199304946,-28.213531418671405,4.273009908245877,164520723.90115038,166.9821462636817,False,False,True
ada06,claude-v3-opus,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,18.284419884869934,5.712566923778752,-28.266434275282254,4.292306101182476,168354771.68209526,167.05104564148226,False,False,True
0a4e7,original,claude-v3-sonnet,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,9.656691391684156,5.109632658479185,-16.24079434460221,4.745498155849054,169431339.97186685,151.38914830818132,False,False,True
8cf23,mistral-large,claude-v3-sonnet,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,-2.788989463982188,-1.6423755744216018,-2.7155988518812775,5.399237281177193,181487377.21202284,133.77426673506898,True,True,True
58fcc,original,claude-v3-sonnet,original,original,original,claude-v3-sonnet,-3.147127983574311,-0.3804190384411289,-1.8088637595404107,5.418049362674355,179234092.78634575,132.5933572777258,True,True,True
1695a,mistral-large,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-opus,9.003642589950754,3.541255331703815,-14.033059240943206,4.779801104590296,172231753.53861642,148.51384847117077,False,False,True
1b6d2,original,llama-3-8b,llama-3-8b,gpt-4-o,gpt-4-turbo,claude-v3-opus,10.479918448807146,4.78678151714893,-17.639213981503524,4.702256187610328,170007806.29842407,153.21041560940358,False,False,True
