id,structure_5fba4,structure_06fb2,structure_975e2,structure_52fce,structure_14320,structure_c80df,structure_6fedc,structure_bbdd3,structure_4bd55,structure_d00ba,structure_ea5c4,structure_74928,structure_9176d,structure_24ac5,structure_bcaba,structure_bfcaa,structure_dc0fa,structure_1a80e,structure_70b08,structure_793be,structure_5a2ea,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
e750d,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.3245536892707466,-9.809757486833371,-0.0018787688317934098,24.726668566465378,8940241.150058739,99.91911848052426,False,True,True
b7768,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,gpt-4-o,original,original,0.19384489404768185,-10.464878389647831,-0.00568334428768122,24.759093734125297,8993578.294112697,99.92291990736169,False,True,True
9b6c5,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.8148488389870739,-8.652845629868027,0.00546250579824922,24.605040160318215,8846050.331070065,99.91178328144012,False,True,False
aa0f7,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,0.7985627101758517,-9.629491998421042,0.00832513862028853,24.60908028980096,8925564.704410158,99.90892301769675,False,True,False
23645,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,0.7241300004395028,-8.986116585929503,-0.011587014021593938,24.627544946968555,8873183.82798046,99.9288186912933,False,True,True
14d72,original,gpt-4-o_2,original,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,0.6198541095320466,-10.342048999621635,-0.0012598450707500936,24.653412856161594,8983578.050124539,99.91850006897668,False,True,True
2e4ba,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,-0.3160531255509871,-8.569840271230635,0.006623547159584315,24.885585059722263,8839292.389517792,99.91062320094191,True,True,False
bec2b,original,gpt-4-o_2,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,original,original,original,gpt-4-o,original,0.25536480504331427,-10.37670815013892,7.026511946537866e-05,24.743832378337782,8986399.850033512,99.91717105956882,False,True,False
ae63d,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,0.4710801434886967,-10.079732646264494,0.012997494565247052,24.690319483478863,8962221.373720823,99.9042545285344,False,True,False
f9e4e,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,-0.722294709816017,-8.767341124312292,0.009106017586844033,24.986362145592768,8855372.064897314,99.90814278497574,True,True,False
b2659,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.5522550883615899,-8.98893448356704,-0.0009238506836541225,24.67018226782481,8873413.249162989,99.91816435265429,False,True,True
2a462,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,original,original,0.7729442019021439,-9.559078657511558,-0.006520163882013228,24.615435519566137,8919831.951125573,99.92375603441472,False,True,True
7676e,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,-0.3461711225252702,-9.708185111787888,-0.003536457320006573,24.893056485801935,8931971.561382161,99.92077479713048,True,True,True
e290d,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.6571402783563669,0.8739274045526984,0.0017435873524898058,24.6441632087032,8070421.186093486,99.91549912215608,False,False,False
c9a26,original,gpt-4-o_2,original,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.515427272912404,0.8045114403876787,-0.03155380817136695,24.67931821073095,8076072.737226121,99.94876896117712,False,False,True
3ef20,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.7942141671874627,-7.428263974641124,0.012690478402117364,24.610159040739138,8746350.12631386,99.90456129061484,False,True,False
dd257,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,-0.22993957035253884,-7.796847396573744,-0.012259476614067058,24.86422271405657,8776358.613277202,99.92949059736425,True,True,True
10cbc,original,gpt-4-o_2,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.15351906251423691,-9.995631072626585,-0.005754157623852086,24.769097436219454,8955374.183028206,99.92299066209364,False,True,True
15d7d,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,0.8442503106063883,-8.952415685913238,-0.010653706592029499,24.59774648398161,8870440.044731913,99.92788615625714,False,True,True
11782,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,1.01858538000131,-9.253949087592119,0.003439030950393229,24.55449886744221,8894989.605604315,99.91380508168582,False,True,False
538f7,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,0.813782548064444,-8.702141662838793,0.006509983400355259,24.605304677039385,8850063.803393349,99.91073667071721,False,True,False
79507,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,0.5391591825357647,-9.553355387694316,-0.001303545661258341,24.67343099291126,8919365.986957142,99.91854373340114,False,True,True
14bdb,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.4742129915859104,-7.90014449791779,-0.017137427994736765,24.689542312175035,8784768.62179788,99.93436451181414,False,True,True
1d534,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,original,original,original,original,original,0.8316409900846216,-8.11356576729172,0.0021088464225267225,24.600874500970047,8802144.469431305,99.91513416536982,False,True,False
58621,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.8140074624315338,-9.374868330414937,0.0063051513224067456,24.605248882124823,8904834.333570754,99.91094133327873,False,True,False
35631,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,original,0.8211830927167136,-9.286958878155378,-0.0009081335264742742,24.60346881051858,8897677.12167486,99.91814864850443,False,True,True
a6d32,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,1.026819101936131,-10.059023423387655,-0.00487495912494158,24.552456313123304,8960535.317301188,99.92211219120827,False,True,True
432b8,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.40735945852586586,-9.118344113574361,-0.004011738853548051,24.706126789251964,8883949.228167806,99.92124968532704,False,True,True
818eb,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,1.0383774838980306,-8.552873970330925,-0.0029589911022696157,24.54958900436759,8837911.065809049,99.92019780881647,False,True,True
9ace9,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,-0.07193886431976,-9.860123304104324,-0.008801020940487136,24.82502719263236,8944341.719647704,99.92603500386478,True,True,True
c5a7a,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.45990386366552605,-8.801399057701337,-0.0028000650917721255,24.6930920034647,8858144.916277185,99.92003901433112,False,True,True
d0019,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,original,0.5040839942217317,-8.400860416706772,-0.006564398607363104,24.68213215842843,8825534.771947911,99.92380023253197,False,True,True
b4a6b,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,gpt-4-o,-0.05433072538004969,-8.884180051304646,0.013899218641278086,24.82065910970171,8864884.590987274,99.90335355071379,True,True,False
96e3f,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,-0.1357411465650973,-9.757148110727844,0.0010309507857628123,24.840854740391176,8935957.919497976,99.91621116895381,True,True,False
89aaf,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,original,0.4018736543509809,-10.663861078939771,-0.011988865678059006,24.70748766263326,9009778.614263395,99.92922021038243,False,True,True
aebec,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.23078162267232089,-9.695902763924826,0.011199183715557103,24.749930772930384,8930971.585111402,99.9060513511248,False,True,False
2a2d1,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,0.19656995095310534,-10.900171199044145,-0.008370147098376478,24.758417724321287,9029017.97430101,99.9256044866084,False,True,True
fd3fa,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,-0.20731509818651667,-10.059393917836019,0.0055707705398755315,24.858610220253468,8960565.481375756,99.91167510629703,True,True,False
75f3a,original,gpt-4-o_2,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,0.8770208124332796,-10.059521372131847,-0.0029858416952675544,24.589617046217125,8960575.858159808,99.92022463718826,False,True,True
fd770,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.8464146433603609,-10.093710678138633,0.0007616161404783685,24.597209574033815,8963359.405336756,99.91648028070115,False,True,False
3c68d,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,-0.7285750826089654,-10.093445470848753,0.0019439944633984113,24.98792012905081,8963337.813292656,99.91529888089956,True,True,False
f625e,gpt-4-o,gpt-4-o_2,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,original,gpt-4-o,original,-0.04710307626414332,-8.974836144799884,0.006645660942026262,24.81886613368988,8872265.422673993,99.91060110546056,True,True,False
e31a7,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,-0.5354385997395078,-10.080348508495053,0.011059995696528088,24.940008411804836,8962271.514591565,99.90619042395359,True,True,False
03470,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,original,0.31323370692709307,-9.560314067285027,0.009579912060173343,24.729476734995842,8919932.53290944,99.90766928269147,False,True,False
242d0,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,1.0373158582516033,-10.831495439276008,-0.0019225264219041335,24.54985236376524,9023426.687446887,99.91916220190114,False,True,True
d8c51,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,0.6183190134137867,-9.168209325745151,0.00025478042094986353,24.653793670237064,8888009.040629,99.91698669696986,False,True,False
472ae,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,-0.3639628190595934,-10.53281853740153,-0.012469636381264422,24.897470104197662,8999109.690580461,99.92970058320589,True,True,True
0e696,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,0.44229520413706497,-8.423679496364487,0.015025701140251011,24.69746021553874,8827392.603889547,99.90222800047746,False,True,False
05ea4,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,0.7678754744204901,-9.137187233178453,-0.0014108274717543297,24.616692927976448,8885483.354434319,99.91865092642657,False,True,True
2862a,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.07891761694596024,-8.674231153158756,0.001772852727603251,24.787603951990604,8847791.44897903,99.91546988100062,False,True,False
c492c,original,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,original,0.46427066230015845,-8.767426926729962,0.006368210367315705,24.69200872381528,8855379.050563458,99.91087832642069,False,True,False
76a9e,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,0.5131648442167476,-0.8054112327516488,0.02481417846110549,24.679879455516737,8207145.760791796,99.89244762397647,False,True,False
5eee8,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.8767456562451548,1.357570312873587,-0.01626896522262707,24.589685304711264,8031045.047489201,99.93349676777082,False,False,True
b9429,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,original,gpt-4-o,original,original,-0.5267086415859135,0.7223457928893927,0.01545082603551013,24.93784275526802,8082762.313086203,99.90180322741018,True,False,False
7516c,gpt-4-o,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,original,0.24530403180327637,-7.227269319485412,-0.0032944064177841373,24.746328172584374,8729986.000501266,99.92053294654652,False,True,True
6fb99,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.8107190534025521,-9.606462516521892,0.009586794077534308,24.60606464371085,8923689.74241724,99.90766240636958,False,True,False
232fc,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,0.5712989159946434,-10.109138285269395,-0.006590259876615825,24.665458030998707,8964615.455174895,99.92382607239877,False,True,True
32e8b,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,-0.6423639470519278,-8.269802382958447,-0.003212443030142202,24.966533576448757,8814864.586955443,99.92045105099074,True,True,True
b8c43,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,0.5698800513284432,-9.18815918344989,-0.018637835688330707,24.665810011327267,8889633.272781694,99.93586367778933,False,True,True
8a6b1,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,-0.2618397278627902,-8.788267835873636,0.006379758276942504,24.872136243929464,8857075.828316139,99.91086678806796,True,True,False
68b6a,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.8260493562215512,-9.035792430208762,0.007747156418254409,24.60226162771384,8877228.222917246,99.90950052156803,False,True,False
